timestamp,CHP_KWH,CHP_A,CHP_KW,CHP_VFD,QCH,TCHR,TCWS,TCHS,TCHS_SP,IPCT,CH_KW,TCWR_1,TCWR_2,TCWR_3,TCWR_4,TCWR_5,TCHD_cal,RT_cal,KWRT_cal,COP_cal
2020-07-20 19:45:00+00:00,706.1,46.8,28.7,40.2,521194.5,11.41111111111111,28.716666666666665,5.716666666666666,4.444444444444445,915.71,492.03,22.77777777777778,22.61111111111111,22.61111111111111,22.5,22.944444444444443,5.694444444444444,981.4527529761904,0.5013282590608173,7.013368858533597
2020-07-20 20:00:00+00:00,706.1,46.8,28.5,40.5,503451.17699999997,11.822222222222223,28.588888888888885,5.955555555555555,4.444444444444445,865.58,470.62,23.000000000000004,22.944444444444443,22.83333333333333,22.88888888888889,23.111111111111107,5.866666666666668,976.713041798942,0.48184060195735356,7.297018943022141
2020-07-20 20:15:00+00:00,706.1,51.6,35.7,42.5,536523.75,11.866666666666667,28.588888888888885,6.255555555555555,4.444444444444445,915.12,491.73,22.88888888888889,23.22222222222222,22.83333333333333,22.88888888888889,23.277777777777782,5.6111111111111125,995.533854166667,0.493935990164406,7.118331261566309
2020-07-20 20:30:00+00:00,706.1,50.1,33.6,42.5,532122.5519999999,11.649999999999999,28.811111111111114,5.844444444444446,4.444444444444445,896.02,482.45,22.88888888888889,23.166666666666668,22.77777777777778,22.61111111111111,23.111111111111107,5.805555555555553,1021.5830152116395,0.47225726428121134,7.445094582825422
2020-07-20 20:45:00+00:00,706.1,46.7,28.3,40.2,503451.17699999997,11.738888888888889,28.68333333333333,5.938888888888887,4.444444444444445,911.14,489.7,23.22222222222222,23.166666666666668,23.055555555555557,22.944444444444443,23.22222222222222,5.800000000000002,965.6140299603177,0.5071384474603423,6.933018030101036
2020-07-20 21:00:00+00:00,706.1,46.7,28.1,40.2,502742.625,11.777777777777779,28.68333333333333,5.977777777777777,4.444444444444445,945.78,507.4,23.166666666666668,22.83333333333333,22.77777777777778,22.61111111111111,23.000000000000004,5.800000000000002,964.2550347222226,0.5262093343864873,6.681751482229671
2020-07-20 21:15:00+00:00,706.1,50.8,34.8,42.5,547311.0,11.866666666666667,29.00555555555555,6.199999999999998,4.444444444444445,945.39,507.2,22.61111111111111,22.333333333333332,22.555555555555554,22.5,22.83333333333333,5.666666666666669,1025.6048280423283,0.49453745354157697,7.109673847391219
2020-07-20 21:30:00+00:00,706.1,47.7,29.9,40.2,527439.75,11.18888888888889,28.255555555555556,5.7555555555555555,4.444444444444445,944.0,506.49,22.277777777777775,22.22222222222222,22.11111111111111,22.22222222222222,22.722222222222225,5.4333333333333345,947.6706266534393,0.5344578440598033,6.578629239103423
2020-07-20 21:45:00+00:00,706.1,44.7,24.5,37.8,487270.30199999997,11.666666666666666,27.988888888888887,5.827777777777779,4.444444444444445,812.36,449.92,22.277777777777775,22.77777777777778,22.277777777777775,22.277777777777775,23.000000000000004,5.838888888888887,940.8456191247791,0.4782081043418555,7.352447539213022
2020-07-20 22:00:00+00:00,706.1,46.8,28.3,37.8,493515.55199999997,11.81666666666667,27.91111111111111,6.050000000000001,4.444444444444445,876.13,474.72,22.333333333333332,22.5,22.22222222222222,22.16666666666667,22.333333333333332,5.766666666666669,941.1176201058205,0.5044215407917045,6.970360533139671
2020-07-20 22:15:00+00:00,706.1,46.8,28.3,40.2,501891.0,11.688888888888888,27.733333333333334,6.066666666666667,4.444444444444445,853.36,465.86,22.16666666666667,22.277777777777775,22.16666666666667,22.11111111111111,22.16666666666667,5.622222222222221,933.1159832451497,0.49925197763717716,7.042535948761315
2020-07-20 22:30:00+00:00,706.1,44.0,24.0,37.8,491955.375,11.45,27.55,5.777777777777777,4.444444444444445,844.77,462.52,22.16666666666667,22.277777777777775,22.16666666666667,22.16666666666667,22.22222222222222,5.6722222222222225,922.7778473600089,0.5012257298148536,7.014803492427984
